fips_full,year,CDD_1mm_Wweek_in_gs_1.0,CDD_1mm_Wweek_in_gs_2.0,CDD_1mm_Wweek_in_gs_3.0,CDD_1mm_Wweek_in_gs_4.0,CDD_1mm_Wweek_in_gs_5.0,CDD_1mm_Wweek_in_gs_6.0,CDD_1mm_Wweek_in_gs_7.0,CDD_1mm_Wweek_in_gs_8.0,CDD_1mm_Wweek_in_gs_9.0,CDD_1mm_Wweek_in_gs_10.0,CDD_1mm_Wweek_in_gs_11.0,CDD_1mm_Wweek_in_gs_12.0,CDD_1mm_Wweek_in_gs_13.0,CDD_1mm_Wweek_in_gs_14.0,CDD_1mm_Wweek_in_gs_15.0,CDD_1mm_Wweek_in_gs_16.0,CDD_1mm_Wweek_in_gs_17.0,CDD_1mm_Wweek_in_gs_18.0,CDD_1mm_Wweek_in_gs_19.0,CDD_1mm_Wweek_in_gs_20.0,CDD_1mm_Wweek_in_gs_21.0,CDD_1mm_Wweek_in_gs_22.0,CDD_1mm_Wweek_in_gs_23.0,CDD_1mm_Wweek_in_gs_24.0,CDD_1mm_Wweek_in_gs_25.0,CDD_1mm_Wweek_in_gs_26.0,CDD_1mm_Wweek_in_gs_27.0,CDD_2mm_Wweek_in_gs_1.0,CDD_2mm_Wweek_in_gs_2.0,CDD_2mm_Wweek_in_gs_3.0,CDD_2mm_Wweek_in_gs_4.0,CDD_2mm_Wweek_in_gs_5.0,CDD_2mm_Wweek_in_gs_6.0,CDD_2mm_Wweek_in_gs_7.0,CDD_2mm_Wweek_in_gs_8.0,CDD_2mm_Wweek_in_gs_9.0,CDD_2mm_Wweek_in_gs_10.0,CDD_2mm_Wweek_in_gs_11.0,CDD_2mm_Wweek_in_gs_12.0,CDD_2mm_Wweek_in_gs_13.0,CDD_2mm_Wweek_in_gs_14.0,CDD_2mm_Wweek_in_gs_15.0,CDD_2mm_Wweek_in_gs_16.0,CDD_2mm_Wweek_in_gs_17.0,CDD_2mm_Wweek_in_gs_18.0,CDD_2mm_Wweek_in_gs_19.0,CDD_2mm_Wweek_in_gs_20.0,CDD_2mm_Wweek_in_gs_21.0,CDD_2mm_Wweek_in_gs_22.0,CDD_2mm_Wweek_in_gs_23.0,CDD_2mm_Wweek_in_gs_24.0,CDD_2mm_Wweek_in_gs_25.0,CDD_2mm_Wweek_in_gs_26.0,CDD_2mm_Wweek_in_gs_27.0
19121,1986,3,6,3,4,5,4,1,5,3,5,4,5,4,4,1,7,6,6,4,4,7,7,3,3,3,3,0,3,6,4,4,5,4,2,6,5,6,5,6,5,4,1,7,6,6,4,5,7,7,3,4,3,4,0
19121,1987,7,4,5,5,5,7,6,2,1,5,6,3,5,4,2,4,7,5,6,3,3,5,5,5,5,7,1,7,4,6,6,5,7,6,2,1,6,6,3,5,4,2,4,7,5,6,3,4,5,6,5,5,7,1
19121,1988,4,6,7,5,7,4,7,4,6,6,7,5,5,7,6,4,7,7,5,7,4,6,5,6,3,5,0,5,7,7,5,7,6,7,4,6,6,7,7,5,7,6,4,7,7,5,7,4,6,5,6,4,5,1
19121,1989,7,6,6,6,3,7,5,5,5,5,5,4,5,7,6,2,7,3,7,7,2,1,3,4,7,7,1,7,6,6,6,4,7,5,5,5,5,5,4,5,7,6,3,7,4,7,7,5,2,3,4,7,7,1
19121,1990,7,4,3,5,5,4,4,5,7,4,3,2,6,6,3,5,3,4,5,4,4,6,4,7,4,7,1,7,4,5,5,5,4,4,5,7,5,4,2,6,6,3,5,3,4,5,4,5,6,5,7,4,7,1
19121,1991,7,3,4,4,2,6,3,2,4,6,4,6,7,7,3,6,5,4,3,5,6,6,6,4,5,7,1,7,3,4,5,2,6,3,2,4,6,4,6,7,7,3,7,5,6,3,5,6,6,6,5,5,7,1
19121,1992,6,6,1,4,7,7,6,2,6,5,5,5,7,3,3,5,3,3,3,5,7,6,2,4,2,5,1,6,6,3,5,7,7,6,2,7,5,6,5,7,4,3,5,3,3,3,5,7,6,3,4,3,6,1
19121,1993,5,3,3,6,3,1,5,4,2,2,4,4,3,3,1,2,3,6,4,2,4,2,4,5,3,4,1,6,5,3,6,4,1,7,4,3,2,4,4,4,3,1,3,3,6,4,5,4,2,5,6,4,4,1
19121,1994,7,5,5,4,3,5,6,4,6,5,4,4,5,4,4,5,5,4,5,6,7,2,5,7,6,4,1,7,5,5,4,3,5,6,5,6,5,5,4,7,4,4,5,5,4,5,6,7,3,5,7,6,4,1
19121,1995,6,2,2,5,5,4,4,5,2,3,5,7,2,4,6,4,5,6,5,4,7,7,5,5,2,5,0,7,2,5,5,5,4,4,5,3,3,6,7,2,5,6,4,5,6,6,4,7,7,6,5,4,6,0
19121,1996,7,7,5,7,3,3,4,1,3,4,5,2,6,6,7,2,5,6,4,5,5,5,6,7,5,4,1,7,7,5,7,3,4,4,1,3,5,6,2,6,6,7,3,5,6,5,6,6,5,6,7,6,4,1
19121,1997,3,4,5,5,3,5,6,5,5,6,5,5,3,7,6,6,4,7,6,4,6,6,5,6,5,6,1,5,4,5,5,3,5,6,6,5,6,5,6,4,7,6,6,4,7,6,4,7,7,5,6,5,6,1
19121,1998,5,3,3,4,3,4,6,3,6,1,2,4,3,3,6,4,5,5,4,5,6,3,7,5,5,6,1,5,5,4,7,6,5,6,3,6,2,2,4,4,3,7,5,5,5,4,5,6,3,7,6,5,7,1
19121,1999,3,5,4,3,6,2,2,4,4,5,1,6,5,5,6,5,5,6,6,3,5,7,5,7,6,5,1,3,6,5,4,6,2,4,4,4,6,2,6,6,5,6,5,5,6,6,5,6,7,5,7,7,5,1
19121,2000,6,5,4,5,7,4,6,6,5,6,3,6,2,3,4,4,4,6,6,5,4,7,7,6,4,4,1,6,5,4,5,7,4,6,7,5,6,3,6,3,3,5,5,4,6,6,5,4,7,7,6,5,4,1
19121,2001,4,3,5,5,3,3,4,2,2,4,4,3,7,5,6,3,4,5,7,4,5,7,5,6,3,6,1,6,4,5,5,3,3,4,2,2,4,4,3,7,5,7,4,5,6,7,4,6,7,5,6,3,6,1
19121,2002,6,4,5,2,4,3,5,5,4,7,4,7,7,6,4,6,2,6,6,3,2,7,7,6,4,6,1,6,4,5,2,5,3,5,5,5,7,4,7,7,6,4,7,2,6,6,5,2,7,7,6,4,6,1
19121,2003,4,6,3,5,1,3,4,4,5,2,6,5,5,5,5,7,5,6,4,7,7,4,7,5,5,7,1,4,7,4,5,2,3,4,6,5,3,6,6,5,5,5,7,5,6,4,7,7,5,7,5,5,7,1
19121,2004,7,7,5,6,6,5,3,3,4,7,1,3,5,3,3,6,3,0,6,7,4,3,6,6,5,6,1,7,7,5,6,6,6,3,4,5,7,1,5,6,3,3,7,3,2,6,7,4,3,6,6,5,7,1
19121,2005,6,5,3,3,7,5,4,5,3,4,3,7,2,6,7,5,5,5,6,4,6,5,7,5,7,4,1,6,5,4,4,7,5,5,6,4,4,3,7,4,6,7,5,5,6,6,4,6,5,7,5,7,5,1
19121,2006,4,6,5,4,3,5,5,6,4,7,5,4,3,4,5,6,4,5,1,4,6,4,5,5,4,7,1,4,6,5,5,3,6,6,6,4,7,6,4,5,5,5,6,4,5,1,4,6,4,5,5,5,7,1
19121,2007,5,5,7,2,6,4,5,4,3,4,7,4,7,6,6,5,4,6,3,4,2,6,6,5,4,5,1,5,5,7,3,6,5,5,4,3,6,7,4,7,6,6,5,4,6,3,4,2,6,6,5,5,5,1
19121,2008,5,2,5,3,5,3,7,3,3,1,3,4,3,6,5,3,3,6,7,4,4,6,5,2,7,5,1,5,3,5,4,5,4,7,4,4,1,3,4,3,6,5,3,4,6,7,4,6,6,5,3,7,5,1
19121,2009,5,5,6,3,6,4,3,5,4,3,4,1,6,5,3,5,6,5,4,5,5,4,7,7,6,5,1,5,5,6,3,6,5,3,6,5,3,5,4,6,5,3,5,7,5,4,5,5,5,7,7,6,5,1
19121,2010,4,6,6,1,5,4,5,5,5,2,1,1,4,4,3,3,4,3,3,4,5,6,4,5,3,5,1,5,6,6,3,5,4,5,5,5,2,1,1,5,4,3,3,4,3,4,4,6,6,5,5,3,5,1
19121,2011,7,6,2,3,6,6,3,2,4,6,3,2,4,6,4,5,3,5,3,4,4,5,5,7,5,7,1,7,6,2,3,7,6,3,3,4,6,3,3,4,6,4,7,5,6,3,5,5,5,5,7,5,7,1
19121,2012,7,4,2,5,3,6,7,5,4,7,5,5,5,7,6,7,6,6,4,4,7,5,6,5,6,7,1,7,6,5,6,4,6,7,5,5,7,5,5,6,7,6,7,6,6,4,6,7,5,7,6,6,7,1
19121,2013,7,3,3,5,3,5,6,3,1,4,4,7,5,7,5,7,4,6,6,4,7,6,7,5,4,4,1,7,3,3,5,3,5,7,3,2,5,4,7,5,7,6,7,4,6,6,4,7,6,7,6,4,4,1
19121,2014,5,5,7,3,4,5,5,3,4,5,7,3,2,4,5,7,7,7,3,6,3,1,6,2,6,4,1,6,5,7,4,4,5,6,3,5,5,7,3,2,4,5,7,7,7,4,6,3,1,6,2,6,5,1
19121,2015,5,4,5,5,5,5,2,2,5,3,2,4,2,3,5,4,3,5,4,6,5,5,3,5,4,4,1,6,4,5,6,5,6,3,2,5,4,3,6,3,4,5,6,3,5,4,6,5,5,4,6,4,4,1
19121,2016,5,6,4,3,4,4,5,4,2,6,5,6,5,2,5,3,7,4,5,4,4,3,6,4,6,6,1,5,7,4,3,4,4,5,4,3,6,6,6,5,2,5,3,7,5,5,4,4,3,6,4,6,6,1
19121,2017,3,6,3,6,4,3,4,4,6,7,4,5,2,7,5,6,6,5,7,5,4,6,7,7,4,6,1,3,7,3,6,4,4,4,4,6,7,4,5,5,7,5,6,6,5,7,5,4,7,7,7,4,6,1
19121,2018,7,5,6,7,3,5,5,5,5,6,4,3,3,5,6,6,7,6,5,5,4,3,0,7,5,5,0,7,6,6,7,3,6,5,5,5,6,4,3,4,6,6,7,7,6,6,6,4,3,0,7,5,6,0
19121,2019,4,7,6,5,4,2,1,1,2,6,5,2,5,5,7,5,6,5,7,2,3,4,6,1,4,3,0,5,7,7,6,4,3,4,3,4,6,5,2,6,6,7,5,7,5,7,3,4,5,6,1,5,3,0
19121,2020,5,5,4,6,6,5,3,4,5,5,5,3,3,6,7,4,5,6,4,6,7,6,5,3,7,6,1,5,5,5,6,6,5,4,4,5,6,5,3,5,6,7,4,5,6,5,6,7,6,5,3,7,6,1
19121,2021,7,4,5,7,4,6,2,3,5,7,6,2,1,6,3,5,7,6,4,7,5,4,6,7,5,7,0,7,5,6,7,5,6,3,5,5,7,6,2,2,7,3,5,7,6,4,7,5,4,6,7,6,7,0
19121,2022,4,5,5,4,4,5,5,5,6,4,3,6,4,2,5,6,6,6,6,6,5,4,6,6,5,6,1,5,6,5,4,4,5,5,5,6,4,4,7,5,3,6,7,7,7,7,6,6,6,7,6,6,6,1
19121,2023,5,6,2,7,7,4,4,7,4,5,6,6,4,4,4,5,7,5,1,4,7,6,7,6,3,5,1,6,7,2,7,7,4,5,7,4,5,6,6,5,4,4,5,7,5,1,6,7,6,7,6,6,6,1
19121,2024,3,7,3,4,2,4,4,2,5,6,6,3,4,2,5,5,7,3,7,3,6,5,7,7,5,5,1,4,7,4,4,2,6,5,2,7,6,6,4,4,3,5,6,7,3,7,4,6,5,7,7,5,7,1
19123,1951,5,4,6,3,3,4,5,3,4,4,3,4,1,6,3,3,6,6,7,3,4,6,6,5,6,6,1,5,4,6,4,4,4,5,3,4,4,3,4,2,6,3,4,6,6,7,3,4,6,7,5,6,6,1
19123,1952,7,3,6,5,6,3,5,4,5,5,6,4,6,5,4,5,7,6,5,4,6,6,6,6,7,7,1,7,3,7,5,6,3,5,4,5,5,6,4,6,6,4,5,7,6,5,4,6,6,6,6,7,7,1
19123,1953,5,6,5,4,4,5,5,4,7,4,4,7,4,4,7,5,7,6,5,6,7,7,5,6,6,7,1,5,6,5,4,5,6,6,4,7,4,4,7,4,4,7,5,7,7,6,6,7,7,5,7,7,7,1
19123,1954,6,6,2,3,3,7,7,4,1,3,3,5,6,7,7,5,6,4,4,2,4,5,6,5,7,5,0,6,6,2,4,3,7,7,7,2,6,3,5,6,7,7,5,7,7,4,4,4,5,7,5,7,5,0
19123,1955,5,3,6,3,6,4,6,4,4,3,6,4,4,4,5,6,6,7,5,7,5,6,7,5,3,4,1,5,3,6,4,6,4,6,5,4,4,6,4,4,5,5,7,7,7,5,7,6,6,7,6,3,4,1
19123,1956,5,7,7,5,4,4,6,7,4,6,6,3,5,3,5,3,6,3,4,3,6,3,4,7,7,7,0,6,7,7,6,5,4,6,7,4,6,6,4,6,4,6,3,6,3,5,4,7,4,5,7,7,7,1
19123,1957,1,6,5,1,7,4,3,4,5,4,3,5,4,6,6,7,3,5,7,4,4,3,5,4,5,7,1,2,6,5,1,7,4,3,6,5,4,3,5,5,6,6,7,3,5,7,5,5,3,5,4,5,7,1
19123,1958,2,7,4,4,4,6,5,7,5,5,5,4,5,3,3,3,4,5,5,5,4,6,4,5,4,6,0,3,7,6,4,4,6,5,7,5,5,6,5,5,4,3,3,4,5,5,5,4,7,4,5,5,6,0
19123,1959,3,6,3,6,5,4,6,4,4,7,7,6,4,4,6,6,5,3,5,4,6,5,6,7,3,3,1,5,7,4,6,5,4,6,4,4,7,7,6,4,4,6,6,7,3,5,4,6,6,6,7,5,3,1
19123,1960,4,6,3,6,5,3,4,2,6,5,3,3,5,5,3,7,5,7,5,6,5,6,7,6,3,4,0,5,6,3,6,5,4,4,2,6,5,3,3,5,5,3,7,5,7,5,6,6,6,7,6,3,4,0
19123,1961,7,4,5,4,6,5,4,6,5,3,6,6,6,5,4,2,3,3,6,7,4,7,4,4,6,4,0,7,6,6,5,6,5,4,6,5,4,6,6,7,5,5,2,4,4,6,7,5,7,4,4,6,5,0
19123,1962,3,6,6,5,6,4,6,5,3,2,5,4,7,3,4,5,3,6,4,6,5,6,5,5,7,7,0,4,6,6,6,6,5,7,5,4,3,6,5,7,4,4,5,5,7,4,7,5,6,5,5,7,7,0
19123,1963,6,7,5,5,3,6,4,6,5,6,5,6,5,4,6,5,6,6,4,6,5,5,4,5,7,6,1,6,7,5,5,3,6,4,6,5,6,5,6,5,4,6,5,6,6,4,6,5,6,4,6,7,6,1
19123,1964,3,6,4,5,3,5,6,4,7,7,3,2,7,5,3,5,7,5,5,7,5,5,3,6,2,5,1,3,6,4,6,5,5,6,5,7,7,3,2,7,5,3,6,7,5,7,7,5,5,3,7,2,6,1
19123,1965,3,2,6,3,6,4,5,4,3,3,7,6,3,4,5,5,7,5,4,5,3,4,2,3,1,5,0,4,4,6,3,6,5,5,4,3,3,7,6,3,5,5,5,7,6,4,5,4,4,2,3,2,6,0
19123,1966,7,6,2,5,6,3,3,5,7,4,3,6,5,6,6,6,4,5,5,5,5,7,7,5,5,6,1,7,6,2,6,6,3,3,5,7,4,4,7,5,6,6,6,4,5,5,6,6,7,7,6,6,7,1
19123,1967,6,3,5,3,5,4,6,7,2,4,0,3,4,6,6,6,4,5,4,5,6,6,7,4,5,5,1,6,4,5,4,7,5,6,7,2,4,0,4,5,6,6,6,5,5,4,6,6,6,7,5,6,5,1
19123,1968,5,5,5,3,7,6,4,5,4,7,5,7,1,6,7,5,5,5,3,6,6,4,3,6,1,4,1,5,6,5,3,7,6,4,5,4,7,5,7,2,6,7,5,5,5,5,6,6,4,4,7,3,4,1
19123,1969,5,5,3,6,7,1,4,5,5,3,4,5,3,1,3,4,6,7,4,6,5,6,3,5,6,4,1,5,5,3,6,7,3,4,5,6,4,6,5,3,2,4,4,6,7,5,7,5,6,3,5,7,4,1
19123,1970,5,4,3,6,5,4,4,4,3,7,4,4,5,6,6,3,7,3,3,6,6,7,4,3,3,4,1,5,4,4,7,5,4,5,5,4,7,4,4,5,6,6,4,7,4,3,6,6,7,5,3,3,5,1
19123,1971,7,7,5,6,5,4,5,3,6,5,3,5,6,4,2,6,4,4,7,7,6,7,6,5,4,5,1,7,7,5,6,7,4,6,4,7,6,4,5,6,5,2,6,4,4,7,7,7,7,6,6,5,6,1
19123,1972,6,7,1,5,3,3,4,6,4,5,4,6,5,6,5,2,3,3,4,6,6,5,4,2,6,5,1,7,7,1,5,3,4,4,6,4,5,4,6,5,7,5,2,3,5,4,7,6,5,5,3,6,5,1
19123,1973,4,5,4,6,5,2,7,5,4,3,4,5,5,4,6,4,3,4,4,5,5,6,3,4,4,3,0,4,5,4,6,5,3,7,5,5,3,4,5,5,5,7,4,5,5,5,5,5,6,3,4,4,3,0
19123,1974,4,4,6,7,5,3,1,4,3,3,2,3,7,6,6,6,4,3,3,4,6,5,4,5,7,6,1,5,4,6,7,5,4,2,5,3,4,6,3,7,6,6,7,4,3,3,5,6,5,4,5,7,6,1
19123,1975,5,5,4,4,7,3,7,4,1,4,2,4,4,6,7,7,6,7,4,2,4,3,3,3,6,6,1,5,5,5,5,7,4,7,5,3,5,3,4,4,6,7,7,6,7,6,2,4,4,3,4,6,6,1
19123,1976,7,7,3,3,6,6,2,5,5,7,2,6,3,7,7,4,4,7,6,4,7,7,7,7,6,3,1,7,7,4,3,7,6,2,5,5,7,2,7,5,7,7,4,4,7,7,4,7,7,7,7,6,6,1
19123,1977,4,7,5,6,4,5,6,4,5,4,6,4,4,5,6,4,5,4,0,6,6,1,3,4,3,6,1,4,7,6,7,5,5,7,4,6,5,6,5,4,6,6,4,6,4,1,6,6,1,5,4,5,6,1
19123,1978,6,3,3,5,5,3,6,5,5,7,5,3,2,4,5,4,6,6,6,5,5,4,7,5,2,7,0,6,4,4,5,6,3,6,6,5,7,6,4,3,4,6,4,6,6,6,5,5,4,7,5,3,7,0
19123,1979,5,4,2,5,5,6,6,7,5,3,5,3,3,5,5,6,3,4,6,7,3,4,5,6,7,6,1,5,5,4,6,5,6,6,7,5,3,5,4,3,6,6,6,4,5,6,7,3,5,5,7,7,6,1
19123,1980,5,4,6,7,7,6,4,7,3,4,4,5,7,6,5,4,5,7,4,3,7,5,5,5,6,7,1,5,5,6,7,7,6,5,7,3,4,4,5,7,6,6,4,6,7,5,4,7,5,5,6,6,7,1
19123,1981,6,0,5,5,3,5,5,4,7,5,4,6,4,5,7,3,4,5,4,5,6,3,5,7,7,5,1,6,2,7,6,5,6,5,5,7,6,4,6,4,6,7,4,4,5,5,5,6,3,5,7,7,5,1
19123,1982,4,5,4,7,5,4,0,1,3,5,4,6,4,1,3,2,6,7,4,6,6,5,5,4,6,7,1,5,5,5,7,6,4,0,2,4,5,4,6,4,1,3,3,6,7,4,6,6,5,5,4,6,7,1
19123,1983,2,2,6,7,5,4,2,4,4,5,4,4,3,3,7,7,6,7,7,6,4,3,6,5,3,6,1,3,3,7,7,5,5,2,4,5,5,5,5,3,3,7,7,7,7,7,7,6,3,6,5,3,6,1
19123,1984,4,2,6,4,1,6,6,2,5,3,3,3,6,5,4,4,3,7,6,6,6,7,5,2,7,4,1,4,2,6,4,1,7,6,3,5,3,3,3,6,5,6,4,3,7,6,6,6,7,5,3,7,6,1
19123,1985,5,7,7,4,5,4,4,6,4,7,3,4,5,7,3,4,5,4,6,5,2,6,7,7,4,2,0,6,7,7,6,5,4,6,6,6,7,3,5,5,7,4,4,5,5,6,5,4,7,7,7,4,2,0
19123,1986,3,6,3,6,5,4,1,4,3,5,3,5,4,4,0,7,6,6,4,4,7,6,4,2,2,2,0,3,6,5,6,5,4,1,4,4,6,3,5,4,4,0,7,6,6,4,4,7,6,6,3,3,3,0
19123,1987,7,4,5,4,5,7,6,3,3,6,4,2,4,5,2,6,6,6,5,2,5,5,4,5,5,6,1,7,5,5,5,5,7,6,3,3,6,5,3,5,5,2,6,6,6,5,2,5,5,4,5,5,6,1
19123,1988,4,6,7,5,7,5,7,4,6,5,7,7,5,7,5,4,7,7,5,7,3,5,5,7,4,5,0,4,7,7,6,7,5,7,4,7,5,7,7,7,7,6,4,7,7,5,7,3,6,5,7,4,5,1
19123,1989,7,6,5,4,4,6,5,5,5,5,5,6,4,7,6,3,5,5,6,5,4,2,2,4,7,7,1,7,6,5,4,4,6,5,5,5,5,5,6,4,7,6,3,6,5,7,6,4,2,3,4,7,7,1
19123,1990,7,4,4,5,5,3,4,2,7,4,4,3,5,6,2,4,4,4,5,4,4,6,5,7,4,7,1,7,5,5,5,5,4,4,4,7,4,5,3,6,6,3,4,4,5,6,4,4,6,5,7,4,7,1
19123,1991,6,3,4,5,4,6,3,2,4,6,4,7,7,7,3,7,6,5,2,6,5,5,4,2,5,7,1,6,3,4,5,4,6,3,3,4,6,4,7,7,7,3,7,6,7,3,6,7,6,4,3,5,7,1
19123,1992,6,6,2,5,7,6,6,4,7,5,7,4,7,3,1,5,3,3,5,5,7,5,3,4,2,6,1,6,6,3,5,7,7,6,4,7,6,7,6,7,3,1,5,3,3,6,5,7,6,4,4,3,6,1
19123,1993,5,3,3,6,1,3,5,5,1,3,6,3,3,3,2,2,2,6,5,1,3,2,4,5,4,4,1,5,5,3,6,1,3,5,5,1,4,6,3,4,3,3,3,2,6,5,3,3,2,5,5,4,5,1
19123,1994,7,5,5,4,4,5,6,5,6,3,4,4,5,4,4,4,7,5,6,5,7,2,6,7,6,5,1,7,5,5,5,4,5,6,5,6,4,4,4,5,5,4,4,7,5,6,6,7,3,6,7,6,5,1
19123,1995,6,2,3,5,4,4,4,5,3,4,6,7,1,4,7,5,3,4,5,4,7,7,5,5,3,7,0,7,2,4,5,5,4,4,5,4,4,7,7,1,4,7,5,3,5,5,4,7,7,5,5,3,7,0
19123,1996,7,7,5,6,3,2,5,1,2,3,4,2,6,7,7,4,5,6,4,6,4,6,6,5,6,3,1,7,7,6,6,3,2,5,1,3,5,5,4,6,7,7,4,5,7,4,6,4,7,6,5,6,3,1
19123,1997,4,5,6,6,3,5,4,6,4,5,4,6,5,6,3,5,5,7,6,3,6,2,4,4,4,4,1,5,5,7,6,3,5,4,6,5,5,4,6,5,6,5,5,5,7,6,4,7,3,5,6,4,6,1
19123,1998,5,3,3,3,4,3,7,2,5,3,1,3,4,4,6,5,5,5,3,5,6,3,7,5,5,5,1,6,3,3,4,5,4,7,2,6,3,3,4,5,4,6,5,5,5,3,6,6,3,7,5,6,5,1
19123,1999,3,6,3,3,5,3,3,5,5,3,2,5,5,5,6,4,5,5,5,3,5,7,5,5,7,4,1,4,6,4,3,6,3,3,6,5,3,3,6,5,5,6,4,5,5,5,4,5,7,7,6,7,4,1
19123,2000,6,5,3,5,7,4,6,5,3,5,1,5,2,4,4,5,4,6,3,5,4,7,7,5,4,4,1,7,5,3,7,7,4,6,5,4,5,1,6,2,4,5,6,5,6,3,5,5,7,7,5,4,4,1
19123,2001,4,2,5,4,3,3,3,3,1,4,5,3,7,6,7,4,3,5,7,5,4,6,5,5,4,6,1,4,4,5,5,3,3,4,3,2,4,5,4,7,6,7,4,4,5,7,5,5,6,5,7,4,6,1
19123,2002,6,4,5,2,5,2,5,4,5,5,3,6,6,6,4,6,3,6,6,4,2,7,7,7,5,7,1,6,4,5,3,5,2,5,4,5,5,3,7,6,6,6,7,5,6,6,6,4,7,7,7,5,7,1
19123,2003,4,6,2,5,2,3,5,5,5,2,5,7,5,4,4,4,6,7,5,7,6,3,7,4,5,6,1,4,7,4,5,3,4,5,6,7,2,5,7,5,4,4,5,6,7,6,7,6,3,7,4,5,6,1
19123,2004,7,7,5,6,6,5,3,4,3,7,1,3,5,2,4,6,4,3,7,7,3,3,6,7,6,7,1,7,7,6,6,6,7,3,4,4,7,1,4,6,3,4,6,5,3,7,7,4,3,6,7,6,7,1
19123,2005,6,4,6,3,7,4,5,7,6,4,4,7,3,5,7,5,5,6,6,4,6,6,7,5,7,3,1,6,5,7,3,7,5,5,7,6,4,4,7,3,5,7,5,5,6,6,4,6,6,7,5,7,4,1
19123,2006,3,6,4,6,3,6,3,5,4,7,5,2,5,4,4,7,4,6,3,4,6,2,4,4,4,7,0,3,6,4,6,3,6,5,5,5,7,6,3,5,6,4,7,4,6,3,4,6,3,4,4,5,7,1
19123,2007,5,5,7,3,5,6,5,5,4,4,7,4,7,6,7,4,5,7,3,3,2,6,6,6,5,6,1,5,5,7,3,5,6,5,5,4,4,7,4,7,6,7,4,5,7,3,4,2,7,6,6,5,6,1
19123,2008,5,2,5,3,5,5,7,2,3,2,4,6,2,5,4,3,3,6,4,4,4,6,4,2,7,5,1,5,3,5,3,5,5,7,3,4,2,4,7,3,5,5,3,3,6,4,4,6,6,4,2,7,5,1
19123,2009,6,5,6,3,6,5,3,5,4,3,5,2,6,5,4,5,4,6,4,4,4,5,7,7,6,4,1,6,5,6,5,6,5,3,6,4,3,5,2,6,5,5,5,5,6,4,5,5,5,7,7,6,5,1
19123,2010,4,6,6,1,6,5,4,5,6,2,1,1,3,4,4,3,3,4,3,4,6,6,5,5,3,5,1,4,6,7,2,6,5,5,5,6,2,1,2,4,4,4,4,4,4,3,4,6,6,5,5,4,5,1
19123,2011,6,6,3,3,7,5,3,2,5,4,3,3,5,7,4,7,3,6,3,6,6,6,6,7,4,5,1,6,6,3,3,7,6,4,3,5,5,3,3,5,7,5,7,4,6,4,6,6,6,6,7,4,5,1
19123,2012,7,4,4,5,3,6,7,6,4,7,5,5,5,7,6,7,6,6,4,5,7,5,5,5,6,7,1,7,4,5,5,3,6,7,6,4,7,5,5,5,7,6,7,6,6,4,5,7,5,5,5,6,7,1
19123,2013,7,2,3,5,3,5,5,2,1,4,4,7,3,6,5,7,4,6,6,6,7,6,7,5,4,6,1,7,3,3,7,3,5,5,3,2,5,4,7,4,7,7,7,4,6,6,6,7,7,7,6,5,6,1
19123,2014,4,5,7,3,4,5,4,5,3,5,6,4,3,3,5,7,5,7,4,5,1,2,5,3,6,7,1,5,5,7,3,4,6,5,5,4,5,6,4,3,4,5,7,5,7,5,6,2,3,6,3,7,7,1
19123,2015,4,5,5,5,5,5,3,3,4,6,2,4,1,6,5,4,3,6,5,6,5,5,4,5,5,6,0,6,5,5,5,5,6,4,3,5,6,2,5,2,6,5,4,3,6,6,7,5,6,5,5,5,6,0
19123,2016,5,5,5,4,4,4,6,5,3,6,5,5,5,3,3,3,6,4,5,4,4,2,6,4,5,5,1,5,7,5,4,4,5,6,5,3,6,5,6,6,3,3,4,6,5,6,4,4,5,6,4,6,5,1
19123,2017,3,6,4,5,3,6,4,5,5,7,4,3,5,7,5,5,5,6,6,4,4,6,7,7,3,5,1,3,6,4,5,4,6,4,6,5,7,4,4,6,7,5,6,7,6,7,5,4,7,7,7,4,6,1
19123,2018,7,5,6,7,4,6,4,4,5,5,2,3,3,6,6,5,6,6,4,4,3,4,0,7,4,6,0,7,7,6,7,4,6,5,4,5,5,2,3,3,6,6,5,7,6,4,5,4,4,0,7,4,6,0
19123,2019,5,5,6,4,3,3,3,1,4,5,6,3,4,5,7,5,7,6,6,3,3,5,6,1,4,2,0,6,5,6,5,3,4,3,2,4,5,6,3,5,6,7,5,7,6,6,3,3,5,6,3,6,3,0
19123,2020,5,5,5,5,5,5,3,3,4,5,5,2,5,6,5,3,5,5,6,7,7,5,5,2,7,5,1,6,5,5,6,6,6,3,3,4,6,5,2,6,6,6,4,5,6,6,7,7,6,5,3,7,6,1
19123,2021,7,3,7,7,5,6,2,2,5,7,7,3,1,7,2,5,7,6,4,6,5,3,5,7,6,7,1,7,4,7,7,5,6,2,4,5,7,7,3,1,7,2,5,7,6,5,6,5,3,5,7,6,7,1
19123,2022,4,5,5,4,3,6,5,5,6,4,4,6,4,3,4,5,6,6,6,5,4,4,7,6,4,6,1,4,6,5,4,4,7,6,5,6,4,4,6,6,4,4,6,7,6,6,5,4,5,7,6,5,6,1
19123,2023,5,7,3,7,7,4,4,7,5,3,6,5,4,5,4,7,7,4,1,6,7,6,7,5,4,5,1,5,7,4,7,7,4,5,7,5,3,6,5,5,5,4,7,7,5,2,6,7,7,7,5,5,6,1
